place_id,user_ratings_total,types,district,num_ratings,_merge,name,lat,lng,address,rating
ChIJiUUG1xAP4zoR05cbz44pUUQ,56.0,"grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City Express Bulathkohupitiya,7.1031936,80.3351818,"NO 67A Avissawella Rd, Bulathkohupitiya",4.4
ChIJiw-FYgLE4joR9IdZRXGrJ54,296.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Marawila,7.4157972,79.830433,"65 Chilaw - Colombo Main Rd, Marawila",4.0
ChIJj-51LADl4joRL8tJXTNiitM,3.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Foodcity Express - Dunagaha,7.2312398,79.973236,"6XJF+F7W, No 79 - C Negombo - Mirigama Rd, Dunagaha",5.0
ChIJj1U0Qdxp4zoRNw_mBN_9y_A,250.0,"grocery_or_supermarket,store,food,point_of_interest,establishment",,,left_only,Cargills Food City Express - Aladeniya,7.3316449,80.5699376,"8HJ9+MX3, Katugastota-Kurunegala-Puttalam Hwy, Aladeniya",4.0
ChIJj6uByz384joRUNYYAKRr1dw,,,Gampaha,537.0,right_only,Cargills Food City - Yakkala 1,7.0866386,80.0336808,"Sanasa Building, No. 99, Yakkala Park, Kandy - Colombo Rd, Yakkala, Sri Lanka",4.0
ChIJjTg29ChF4zoRfzSqhtcysqA,267.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Matale,267.0,both,Cargills Food City Express,7.470932800000001,80.62324199999999,"No. 1, 15 Rose St, Matale",4.0
ChIJjYx4ugvv4joRqNzPCMr3oRA,451.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City - Kurana,7.178387599999999,79.8620433,"1, 3701 M 1 L, 677 Negombo Rd, Katunayake",4.3
ChIJjbc7dh3D4joRStsOkrYmAiE,268.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Wennappuwa 2,7.3338437,79.84440529999999,"8RMV+GQJ, Wennappuwa",4.2
ChIJjz-GaKpa4joRidt2kqu-1v4,821.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City,6.818419899999999,79.9180511,"No. 201/1A, Bokundara Bokundara",4.0
ChIJjzzXWEBJ4joRZ83_RjJbxoI,521.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Bandaragama 01,6.7133726,79.9880845,"A8, Bandaragama",4.0
ChIJk-g_iG9T_joRTn5z8bxdGEA,242.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Manipay,9.7231876,79.99749729999999,"120 Jaffna-Manipay-Karainagar Rd, Manipay",4.1
ChIJk1rS_Bfk4joR1A8EI_-Llmk,196.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City Express - Marandagahamula,7.2296321,79.9866422,"89 Negombo - Mirigama Rd, Marandagahamula",4.0
ChIJkSR1qbFF4joRI5XQZ_zSRWA,536.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Borupana,6.813337199999999,79.8889825,"No. 69/1 Borupana Rd, Colombo",4.1
ChIJkTzKy4f94joRFNqWTW0czv4,,,Gampaha,151.0,right_only,Cargills Food City - Yakkala 2,7.0884726,80.02907549999999,"No : 12, Madugaswalawwa, Ja Ela-Ekala-Gampaha-Yakkala Hwy, Yakkala, Sri Lanka",4.2
ChIJkUvgp2VT4joR6GO-4uJEkPo,500.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Foodcity Meepe,6.8585927,80.09093179999999,"S, Padukka",4.2
ChIJk_SnIYYu4joRKJ8MkeGP2H4,810.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Aluthgama 1,6.4333354,79.9977837,"303 Main Street, Aluthgama",4.0
ChIJk_fqOBzZ4joR5pOkfFv-Cnk,350.0,"grocery_or_supermarket,store,food,point_of_interest,establishment",,,left_only,Cargills Food City - Kuliyapitiya 2,7.4687036,80.0341414,"F29M+FMJ, Kuliyapitiya",4.4
ChIJkcNh0OL34joR_vCmhQ-N90k,221.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",,,left_only,Cargills Food City Express - Hunupitiya,6.9845561,79.9019146,"No 58, Diulapitiya Road, Wattala",3.9
ChIJkdMLe4oV5ToR729Ntxn13z8,237.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City Samanthurai,7.3633211,81.7977421,"9Q8W+5H9, Karativu-Ampara Hwy, Sammanthurai",4.1
ChIJkxz_OUVQ4joRQe5nijgkoRc,407.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Express Pannipitiya,6.8467217,79.95118529999999,"Pannipitiya Old Rd, Pannipitiya",4.0
ChIJlSOhr15l5DoR9_E8-xuny9k,408.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Bandarawela 3,6.8414476,81.004211,"R2R3+MQ2, B51, Bandarawela",4.2
ChIJl_oVjzxt4ToRa0wHelLMxTg,421.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City (Express) - Habaraduwa,5.993628999999999,80.3069106,"Dassana Building, Galle Road, Habaraduwa",4.0
ChIJla661Whv4zoRvEu4u86E7GQ,229.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food city Express - Galaha Road,7.243984299999999,80.598511,"Peradeniya-Deltota-Rikiligaskada Rd, Hindagala",4.1
ChIJlyO9gGBE-zoRNCUYddMtyHQ,534.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Polonnaruwa,534.0,both,Cargills Food City - Kaduruwela,7.928211999999998,81.0342228,"No. 896, Maradankadawala-Habarana-Thirukkondaiadimadu Hwy",4.1
ChIJm2U37phV_joRTlvjYhg2-Tc,16.0,"grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Foodcity-Kopay,9.7046332,80.06955839999999,"P339+RMM, Jaffna",4.3
ChIJmQimBtFb4joRAr4i8SWMYkM,267.0,"supermarket,shopping_mall,grocery_or_supermarket,store,point_of_interest,food,establishment",Colombo,267.0,both,Cargills Food City - Thimbirigasyaya,6.8909943,79.8665037,"90 Thimbirigasyaya Rd, Colombo",3.6
ChIJm_PKBWSp4zoReq5Xqfxt1T4,165.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City - Avissawella 2,6.9470148,80.1986618,"No: 240A, Colombo Road, Kiriwandala, Avissawella",4.3
ChIJmaUcqHxb4joR-EYJoF0zsus,125.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Galle,125.0,both,Cargills Food City - Mt. Lavinia 02,6.844351,79.8660256,"158, Galle Road, Dehiwala-Mount Lavinia, Colombo",4.2
ChIJmbRNlw5Z4joRWrbxH7KAteY,962.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Colombo,962.0,both,Cargills Food City - Maradana,6.9257675,79.86711849999999,"585 Maradana Rd, Colombo",3.9
ChIJn85NYYFZ4joRZZXAHl1TWbU,,,Colombo,81.0,right_only,Cargills Food City - Trillium Residencies,6.9038765,79.8781826,"153 Elvitigala Mawatha, Colombo 00800, Sri Lanka",4.1
ChIJn8l4Z-dr_ToRibdGWt5AZ-c,135.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Express Norochcholai,8.048975,79.7373125,"2PXP+HWP, Kalpitiya Rd, Norochcholai",4.2
ChIJnYv7jfxQ4joRL5PU4-juYFk,239.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Pannipitiya,6.866789199999999,79.9595131,"VX85+MRW, Thalawathugoda Road Vidyala Junction, Hokandara",3.8
ChIJo0Fg4yRz4ToRVRAAtcDqfL8,109.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Galle,109.0,both,Cargills Food City (Express) - Dangedara,6.0517316,80.2199407,"389 B128, Galle",4.5
ChIJo0T6VMPu4joRfDKA-vCiCu4,299.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Express - Y Junction,7.2220095,79.8631944,"297/1, Meerigama Road Mahahunupitiya",4.1
ChIJo1C3xoJF4zoRlLfBzGXzQ_I,217.0,"grocery_or_supermarket,store,food,point_of_interest,establishment",Matale,217.0,both,Cargills Food City - Matale 03,7.4583637,80.6282093,"FJ5H+793, Matale",4.4
ChIJo9EKtv934ToR7yhd3Rv2ePE,560.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City (Express) - Hikkaduwa 1,6.143180399999999,80.0996948,"162 Galle Rd, Hikkaduwa",4.2
ChIJoSie9RA14zoRL9wRDQ_TpBk,62.0,"grocery_or_supermarket,store,food,point_of_interest,establishment",,,left_only,Cargills Food City Express - Hiripitiya,7.65491,80.3708267,"Shantec, B300, 66 Kurunegala Rd",4.2
ChIJoW9HvZNN4ToRf-VTnN4OMyE,48.0,"grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City (Express) - Weeraketiya,6.1484412,80.7624838,"4QX6+9XQ Pawana, Beliatta - Walasmulla Rd, Weeraketiya",4.2
ChIJoXOZJCNZ4joRl1F2ojgfhZI,,,Colombo,271.0,right_only,Cargills Food City - Obesekarapura,6.9192543,79.8919035,"188 Obeysekarapura Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",4.2
ChIJoYlczy0C_zoR7HEhwBGXAuA,454.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City (Express) - Nelliyady,9.7995576,80.1965395,"No.163, Jaffna Rd, Nelliady",4.1
ChIJoeqKxRRZ4joRXz2BLfokofw,1705.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Colombo,1705.0,both,Cargills Food City - Staple Street,6.920249900000001,79.85575,"WVC4+488, 21 Staple St, Colombo",4.3
ChIJoft3j2wq4joRh4h3U36bQ6Q,96.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Kosgoda Srimal Building,6.326866099999999,80.0334476,Kosgoda,4.4
ChIJox1pjT_34joRp4VL2e_XKCY,2194.0,"supermarket,pharmacy,grocery_or_supermarket,store,health,point_of_interest,food,establishment",,,left_only,Cargills Food City- Kandana,7.0494669,79.8958911,"Negombo Rd, Kandana",4.2
ChIJp03-x6n1_DoRvhN9H0ls5zI,1232.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Anuradhapura,1232.0,both,Cargills Food City - Anuradhapura 1,8.3316985,80.4091098,"248, Anuradhapura, Maithripala Senanayake Mawatha, Anuradhapura",4.1
ChIJp0vEbHln-zoRgQyQHvEwbt8,18.0,"grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Express - Hingurakgoda,8.0426714,80.95502599999999,"2XV4+326, Airport Rd, Hingurakgoda",4.6
ChIJp5A49Xc54ToRZz1cH5zNmiY,20.0,"grocery_or_supermarket,food,store,point_of_interest,establishment",Matara,20.0,both,Cargills Food City (Express) - Kumbalgama,5.9476958,80.5831283,"WHXM+37C, Yatiyana road, Kubalgama, Matara",4.9
ChIJp8iEdNQt4joRIgRG-qUPEdo,542.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Dharga Town,6.4412895,80.0138922,"321/3 Main Street, Aluthgama - Mathugama Rd, Dharga Town",3.9
ChIJpU8GAwBp4zoRqt8rTJo_iG8,30.0,"grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Kiribathkumbura,7.266661899999999,80.5821181,"7H8J+JR2, Kandy - Colombo Rd, Iriyagama",4.3
ChIJpdQwy-E74zoRR0AcH5gbGD0,101.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Kurunegala,101.0,both,Cargills Food City Yanthampalawa - Express,7.493573700000001,80.3478478,"225 B82, Kurunegala",4.4
ChIJpzRjr86n_DoRiEO3IcdSLlw,49.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Express,7.873053999999999,80.77179699999999,"No 46, Main Street Moratumulla",3.9
ChIJq-CHyJhH4ToRKfeNDn5q-JA,145.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Thihagoda,6.0116802,80.5664828,"Wasantha, B275, Thihagoda",4.4
ChIJq6qqqqpe4ToRtAule7b_w8Q,,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",,,left_only,Cargills Food City Express - Southern Highway - A,6.237375,80.54384499999999,"Cargills Food City Express, A Canowin Arcade, Welipenna Rest area. (Southern Hig, Welipenna",
ChIJq8S0fJxd4zoR7Kx72Gofs2A,191.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",,,left_only,Cargills Food City Express - Wattegama,7.3520072,80.6825173,"No. 31, Matale Rd, Wattegama",4.1
ChIJq9ODBgBZ4joRVlx0tVJff6o,,,Colombo,15.0,right_only,Cargills Food City - Kolonnawa 02,6.9324387,79.8941231,"135 B96, Sri Jayawardenepura Kotte 10600, Sri Lanka",3.5
ChIJqZWZIdVZ4joRilkIsob0M4M,92.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Colombo,92.0,both,Cargills Food City Express - Maligawatta,6.934709199999999,79.86743539999999,"83 Maligawatta Pl, Colombo",3.7
ChIJq_F1diEu4joRKj2IcAjYeds,147.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Beruwala,6.4746932,79.98348949999999,"Asian Highway 43, Beruwala",4.0
ChIJqePOGkE24ToR4LId2nKmJyM,681.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Dickwella,5.964709399999999,80.6957712,"52 New Tangalle Rd, Dikwella",4.2
ChIJr6ssre4Z5ToRyt3hipCuR94,401.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Ampara,401.0,both,Cargills Food City - Ampara,7.291442,81.67530169999999,"7MVG+934, Reegal Cinama Nidahas Mawatha, Cinema Rd, Ampara",4.2
ChIJrQaSlhj74zoR4AMvVNHPBT0,79.0,"grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City (Express) - Pallebedda,6.481222499999999,80.7065263,"FPJ4+FJJ, Pallebedda",4.6
ChIJrSbBENho4zoRSMCtBpErEXA,699.0,"grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Express - Eriyagama,7.265313499999999,80.58924329999999,"7H8Q+4MH, Colombo Road",4.1
ChIJrWpJDK9b4joRR68ce2wYV28,865.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Colombo,865.0,both,Cargills Food City - Wellawatta,6.871126899999999,79.8618809,"256 3-B/1, Moor Road Galle Road",3.9
ChIJrWpJDK9b4joRR68ce2wYV28,865.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Galle,865.0,both,Cargills Food City - Wellawatta,6.871126899999999,79.8618809,"256 3-B/1, Moor Road Galle Road",3.9
ChIJs1my62A94zoRqQef26QHeRg,343.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Express - Polgahawela,7.336713800000001,80.30060139999999,"Colombo Road, Ambepussa - Kurunegala - Trincomalee Hwy, Polgahawela",4.1
ChIJsQ6T9PJZ4joR60kAGoRq02E,1726.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Colombo,1726.0,both,Cargills Food City - Rajagiriya 02,6.908323299999999,79.8993481,"395, Sri Jayawardanapura Mw, Welikada Terrace, Rajagiriya",4.3
ChIJsUGQzjpa4joRH36Us2n9nPs,1267.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Colombo,1267.0,both,Cargills Food City - Nawala,6.888018799999999,79.8875461,"264 B470, Sri Jayawardenepura Kotte",4.0
ChIJsaA06IIP4zoRMYN-xwZkig8,195.0,"grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Express - Kotiyakumbura,7.121460099999999,80.2864768,Kotiyakumbura,4.0
ChIJsbaWSnce4zoRhaklyWzovBs,783.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City,7.249465000000001,80.1306742,"93 Pasyala - Giriulla Rd, Mirigama",4.0
ChIJsfIZ2hJF4joRlMvbVBw3img,715.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Rawathawatta,6.7911107,79.8865371,"491, Galle Road, Andiriss Mawatha Moratuwa, Colombo, Moratuwa",4.4
ChIJt5w2SYtW4joRYv6bDAiaDZI,240.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City - Bandarawatte,6.9393214,79.98696679999999,"160/9A, New Kandy Road, Bandarawatte, Biyagama",4.0
ChIJtU5HDp5L4ToRa5BG4DxQoNI,59.0,"grocery_or_supermarket,store,food,point_of_interest,establishment",,,left_only,Cargills EXpress Tangalle,6.0322449,80.78863369999999,"2QJQ+VFR, Tangalle",4.5
ChIJtUOYWNM44ToRdv2OlqwWT-o,1252.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Matara,1252.0,both,Cargills Food City - Matara 1,5.9493725,80.5447226,"60 Anagarika Dharmapala Mawatha, Matara",4.2
ChIJtWSkzQb94joRChqYg08VS1Y,1113.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City - Mawanella,7.252876499999999,80.4490639,"22/C Kandy - Colombo Rd, Mawanella",4.2
ChIJt_ZeXbpz4ToRvcFauZHxu38,105.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Galle,105.0,both,Cargills Food City (Express),6.0357646,80.219495,"No. 487, new Galle Road Moratuwella",4.0
ChIJtam7lNtK4ToR6qhtcYv_i8M,1033.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Tangalle,6.025772400000001,80.7946269,"New Tangalle Rd, Tangalle",4.1
ChIJtboGLtQ_4ToRT5uwDNgXD_Y,1041.0,"grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City - Mirissa,5.947409299999999,80.458157,Mirissa,4.2
ChIJtyIJ9x054ToRC8FmKXD6hZs,64.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City (Express) - Kekanadura,5.964122400000001,80.60271639999999,"Rathmale Road, Kekanadura",4.4
ChIJu-iwMLdZ4joReclU4AXh37k,861.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Colombo,861.0,both,Cargills Food City - Kolonnawa,6.9325777,79.8919617,"Urban Council Premises, Kolonnawa, Wellampitiya Kolonnawa Road, 17c Keppetipola Mawatha, Sri Jayawardenepura Kotte",4.1
ChIJuSxmKS1v5DoRZGr5rdv4D-E,869.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Bandarawela 2,6.8298077,80.9941178,"393 Bandarawela By Pass Rd, Bandarawela",4.2
ChIJuYl9TtGf4zoREanAH-JqqRQ,199.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City (Express) - Ginigathhena,6.990589099999999,80.4932486,"නුවර පාර, Ginigathhena",3.9
ChIJuf9txuVZ4joRRyt8vANnuMw,498.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Colombo,498.0,both,Cargills Food City - Kollupitiya 2,6.9097406,79.8504303,"271 A2, Colombo",4.2
ChIJuf9txuVZ4joRRyt8vANnuMw,498.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Galle,498.0,both,Cargills Food City - Kollupitiya 2,6.9097406,79.8504303,"271 A2, Colombo",4.2
ChIJv1l9WGj44joRfbyVtTr1h5s,542.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Kadawatha 3,7.0035737,79.95084709999999,"2X32+C8Q, Kadawatha",4.1
ChIJvTsuYgB54ToRzoiB33zGLI8,47.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Express - Batapola,6.2258768,80.1175308,"64G9+922, Batapola",4.4
ChIJvbG-mJLu4joRgibwHu2nsQ4,328.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City - Negombo 2,7.206300799999999,79.8506682,"266 Negombo - Colombo Main Rd, Negombo",4.1
ChIJvbyIJwFU_joRtYJ-n4YN4gs,333.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Jaffna,333.0,both,Cargills Food City - Jaffna,9.6712446,80.0116105,"No. 54 Kannathiddy Rd, Jaffna",4.2
ChIJvx0qxwVv4zoRowIhceFqyrg,307.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Express - Gelioya,7.217772099999999,80.59756279999999,"6H9X+649, Peradeniya Rd, Gelioya",3.9
ChIJvxpw2LlU_joRP0NBOp_i26E,438.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Chunnakam,9.7435113,80.0273057,"No. 91, K. K. S. Road, 125 Jaffna-Kankesanturai Rd, Chunnakam",4.2
ChIJvyw7xk8J4zoRLVlP7FNDI88,141.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City (Express) Yatiyantota,7.0307743,80.294685,"27JV+8V2, Yatiyanthota",4.2
ChIJwX1ZfroB4zoRZ3knW8hf434,184.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City Express,7.042025199999999,80.12884509999999,"No.111, Radawana Road, Kirindiwela",4.2
ChIJwcpE2cfv4joRe2R6JDEeZqo,45.0,"grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Express - Bandaranaike International Airport,7.173369,79.8861574,"5VFP+8FV, Canada Friendship Rd, Katunayake",4.2
ChIJwcvC5Wtz4ToR6lDFrB4RMe8,484.0,"grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City (Express) - Unawatuna,6.0198256,80.2477127,"269X+W3P, Matara Rd, Unawatuna",4.3
ChIJwfnhVPa65joRE6USSM0R3VQ,1.0,"transit_station,point_of_interest,establishment",,,left_only,Cargills Food City Ambalantota,6.1221887,81.0173848,Ambalantota,5.0
ChIJwwaETAdL4zoR85oZqEb2VCU,249.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",,,left_only,Cargills Food City Express - Melsiripura,7.6378951,80.5051505,"JGP4+W3P, Dambulla Rd, Melsiripura",4.0
ChIJwxt2KWn44joR0PQ5zyHqmNo,475.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",,,left_only,Cargills Food City - Kadawatha2,7.0003604,79.94822599999999,"317 Kandy Rd, Kadawatha",4.0
ChIJx3SraRZi5DoRXETQDRf8yGE,926.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Badulla,926.0,both,Cargills Food City - Badulla 1,6.988121899999999,81.0603083,"18, Dharmaduta Road, 18 Dharmadutha Road, Badulla",4.2
ChIJx7Qt_tU44ToRsf3VuOnLdvI,114.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Matara,114.0,both,Cargills Food City (Express) - Matara,5.944539799999999,80.5494458,"1, A2, Matara",3.8
ChIJxRNyz3FQ5DoRP9P3crqlZp0,412.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Monaragala,412.0,both,Cargills Food City - Monaragala,6.8712998,81.35009079999999,Monaragala,4.2
ChIJxc-tpWBZ4joRyqeRa6eipAY,1606.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Colombo,1606.0,both,Cargills Food City - Duplication Road,6.9024028,79.8545389,"450 E R. A. De Mel Mawatha, Colombo",4.1
ChIJy0iXybfu4joR6gGRVrMMpQ8,220.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City Express - Dalupotha,7.229472199999999,79.8508879,"6VH2+Q9J, Negombo",4.0
ChIJy8h8KUzv4joRkqB-PYY_nAU,51.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City Express - Kimbulapitiya,7.206406500000001,79.8951635,"6V4W+H3M, Kimbulapitiya West, Kimbulapitiya",4.0
ChIJyYf75CA34joR1dsd6SDwNgA,,,Kalutara,419.0,right_only,Cargills Food City - Kaluthara South,6.5804161,79.961643,"272,Galle Road, Sri Lanka",3.8
ChIJyyebFOJZ4joRMwHuYwn1LeY,92.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",Colombo,92.0,both,Cargills Food City- YMCA,6.934607799999999,79.8457588,"39 Sir Razik Fareed Mawatha, Colombo",4.3
ChIJyzD63_1v5DoR7KDODVLODnA,727.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City - Bandarawela 1,6.8310001,80.9885619,"7 Welimada Rd, Bandarawela",4.2
ChIJz5vjV9ZZ4joRMzql8Jn7Cp0,594.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City - Kotikawatta,6.9346362,79.9164694,"250, B231, Kotikawatta",4.2
ChIJz9a3Eg0z5ToRU5HpP7BUYjo,39.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",,,left_only,Cargills Food City Express - Arayampathy,7.6739802,81.7328763,"71A Main St, East",4.4
ChIJzQYXDwBl5DoRyttvabHLvIM,2.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",,,left_only,Cargills Food City,6.8751244,81.0481935,"V2GX+27V, Ella",5.0
